DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-19.923037450456395
LONGITUD,-69.50756215819122
ALTURA,1415.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2014-01-03 19:00:00,15.61,0.00,15.50,0.12,15.98,0.00,15.98,0.00,22.57,3.11,1.00,0.00
2014-01-03 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.20,1.42,1.00,0.00
2014-01-03 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.25,1.15,1.00,0.00
2014-01-03 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.11,1.86,1.00,0.00
2014-01-03 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.39,2.56,1.00,0.00
2014-01-04 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.05,2.78,1.00,0.00
2014-01-04 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.40,2.23,1.00,0.00
2014-01-04 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.79,1.98,1.00,0.00
2014-01-04 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.16,2.02,1.00,0.00
2014-01-04 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.84,2.07,1.00,0.00
2014-01-04 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.29,2.48,1.00,0.00
2014-01-04 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.31,1.80,1.00,0.00
2014-01-04 07:00:00,80.95,50.76,28.92,1.27,176.10,146.28,29.82,746.53,15.97,1.44,0.00,0.00
2014-01-04 08:00:00,325.29,284.16,38.02,3.11,429.84,390.64,39.20,935.55,17.49,0.40,0.00,0.00
2014-01-04 09:00:00,573.32,526.32,42.13,4.86,672.14,628.70,43.44,1014.62,19.57,2.04,0.00,0.00
2014-01-04 10:00:00,788.00,737.31,44.34,6.36,878.20,832.48,45.72,1055.86,21.89,4.29,0.00,0.00
2014-01-04 11:00:00,948.08,895.04,45.58,7.46,1030.66,983.66,47.00,1077.84,24.12,5.33,0.00,0.00
2014-01-04 12:00:00,762.82,49.99,707.15,5.67,783.42,54.28,729.14,55.19,26.21,5.57,0.00,1.00
2014-01-04 13:00:00,1055.57,1001.04,46.34,8.20,1132.46,1084.68,47.78,1088.51,27.46,5.84,0.00,0.00
2014-01-04 14:00:00,167.37,9.40,156.73,1.24,171.86,10.26,161.60,10.79,28.32,6.02,0.00,1.00
2014-01-04 15:00:00,420.91,8.30,409.49,3.12,431.46,9.24,422.22,10.89,28.69,6.91,0.00,1.00
2014-01-04 16:00:00,351.78,6.19,342.98,2.61,360.82,7.18,353.64,10.29,26.87,7.19,0.00,1.00
2014-01-04 17:00:00,165.72,3.88,160.61,1.23,170.52,4.92,165.60,9.67,24.82,6.59,0.00,1.00
2014-01-04 18:00:00,69.86,1.47,67.87,0.52,72.48,2.50,69.98,8.51,23.24,5.30,0.00,1.00
2014-01-04 19:00:00,15.83,0.00,15.71,0.12,16.20,0.00,16.20,0.00,20.76,3.82,1.00,0.00
2014-01-04 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.79,1.58,1.00,0.00
2014-01-04 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.58,0.52,1.00,0.00
2014-01-04 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.58,0.84,1.00,0.00
2014-01-04 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.58,1.51,1.00,0.00
2014-01-05 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.11,1.75,1.00,0.00
2014-01-05 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.28,1.63,1.00,0.00
2014-01-05 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.57,1.48,1.00,0.00
2014-01-05 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.78,1.69,1.00,0.00
2014-01-05 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.36,1.58,1.00,0.00
2014-01-05 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.74,1.49,1.00,0.00
2014-01-05 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.12,1.41,1.00,0.00
2014-01-05 07:00:00,78.42,48.46,28.73,1.24,171.24,141.62,29.62,731.05,17.66,1.08,0.00,0.00
2014-01-05 08:00:00,321.21,280.18,37.96,3.07,424.38,385.24,39.14,927.20,18.81,0.64,0.00,0.00
2014-01-05 09:00:00,569.20,522.25,42.13,4.83,666.94,623.50,43.44,1008.90,20.12,2.39,0.00,0.00
2014-01-05 10:00:00,784.90,734.20,44.38,6.33,874.20,828.44,45.76,1052.31,22.38,4.29,0.00,0.00
2014-01-05 11:00:00,946.56,893.46,45.66,7.44,1028.36,981.28,47.08,1076.08,24.00,4.96,0.00,0.00
2014-01-05 12:00:00,1039.87,985.53,46.26,8.08,1117.00,1069.30,47.70,1087.41,25.95,5.19,0.00,0.00
2014-01-05 13:00:00,1057.38,1002.79,46.38,8.20,1133.58,1085.76,47.82,1089.36,27.16,5.84,0.00,0.00
2014-01-05 14:00:00,997.57,943.81,45.97,7.79,1076.76,1029.36,47.40,1082.33,27.71,6.12,0.00,0.00
2014-01-05 15:00:00,866.03,814.12,45.02,6.89,951.60,905.18,46.42,1065.40,27.96,6.78,0.00,0.00
2014-01-05 16:00:00,673.15,624.32,43.27,5.55,767.12,722.50,44.62,1033.38,26.92,6.79,0.00,0.00
2014-01-05 17:00:00,221.59,3.92,216.02,1.65,227.70,4.96,222.74,9.73,25.22,6.41,0.00,1.00
2014-01-05 18:00:00,76.32,1.48,74.27,0.57,79.08,2.50,76.58,8.48,23.44,4.61,0.00,1.00
2014-01-05 19:00:00,15.75,0.00,15.63,0.12,16.12,0.00,16.12,0.00,21.30,3.14,1.00,0.00
2014-01-05 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.13,1.63,1.00,0.00
2014-01-05 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.70,0.96,1.00,0.00
2014-01-05 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.85,1.48,1.00,0.00
2014-01-05 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.90,1.91,1.00,0.00
2014-01-06 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.29,2.32,1.00,0.00
2014-01-06 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.85,2.52,1.00,0.00
2014-01-06 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.48,2.11,1.00,0.00
2014-01-06 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.05,2.31,1.00,0.00
2014-01-06 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.52,1.93,1.00,0.00
2014-01-06 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.89,2.05,1.00,0.00
2014-01-06 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.51,1.96,1.00,0.00
2014-01-06 07:00:00,77.20,47.37,28.59,1.23,170.18,140.70,29.48,735.41,17.04,1.36,0.00,0.00
2014-01-06 08:00:00,321.52,280.56,37.88,3.07,424.72,385.66,39.06,932.49,19.55,1.04,0.00,0.00
2014-01-06 09:00:00,570.92,524.01,42.07,4.84,668.60,625.22,43.38,1014.39,21.40,3.32,0.00,0.00
2014-01-06 10:00:00,787.72,737.03,44.34,6.35,876.78,831.06,45.72,1057.23,23.33,4.76,0.00,0.00
2014-01-06 11:00:00,950.49,897.44,45.58,7.47,1031.96,984.96,47.00,1080.96,25.52,5.14,0.00,0.00
2014-01-06 12:00:00,1044.99,990.65,46.22,8.12,1121.74,1074.08,47.66,1092.55,27.31,5.60,0.00,0.00
2014-01-06 13:00:00,1063.53,1008.93,46.36,8.25,1139.34,1091.54,47.80,1094.93,28.44,5.50,0.00,0.00
2014-01-06 14:00:00,1003.98,950.13,46.01,7.84,1082.76,1035.32,47.44,1087.92,29.27,5.82,0.00,0.00
2014-01-06 15:00:00,872.34,820.33,45.08,6.93,957.58,911.10,46.48,1071.32,28.85,6.02,0.00,0.00
2014-01-06 16:00:00,678.84,629.92,43.33,5.59,772.58,727.90,44.68,1039.62,27.74,6.35,0.00,0.00
2014-01-06 17:00:00,441.30,397.14,40.23,3.93,542.86,501.38,41.48,980.90,26.11,6.15,0.00,0.00
2014-01-06 18:00:00,186.82,150.70,34.04,2.09,288.36,253.26,35.10,855.49,23.97,5.23,0.00,0.00
2014-01-06 19:00:00,15.95,0.00,15.83,0.12,16.32,0.00,16.32,0.00,21.81,3.67,1.00,0.00
2014-01-06 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.77,2.18,1.00,0.00
2014-01-06 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.75,1.00,0.00
2014-01-06 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.33,1.53,1.00,0.00
2014-01-06 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.60,1.88,1.00,0.00
2014-01-07 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.03,2.43,1.00,0.00
2014-01-07 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.49,2.48,1.00,0.00
2014-01-07 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.77,2.34,1.00,0.00
2014-01-07 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.14,2.59,1.00,0.00
2014-01-07 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.08,2.50,1.00,0.00
2014-01-07 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,2.33,1.00,0.00
2014-01-07 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.80,1.97,1.00,0.00
2014-01-07 07:00:00,37.45,0.46,36.70,0.28,39.24,1.40,37.84,7.40,14.23,1.48,0.00,1.00
2014-01-07 08:00:00,147.73,2.82,143.81,1.10,152.16,3.88,148.28,9.43,17.17,1.17,0.00,1.00
2014-01-07 09:00:00,575.23,528.23,42.13,4.87,673.24,629.80,43.44,1024.57,19.34,3.17,0.00,0.00
2014-01-07 10:00:00,438.93,9.00,426.67,3.26,450.08,10.14,439.94,12.92,21.19,4.68,0.00,1.00
2014-01-07 11:00:00,564.26,18.78,541.29,4.19,578.72,20.60,558.12,22.63,23.41,5.42,0.00,1.00
2014-01-07 12:00:00,1052.23,997.80,46.26,8.17,1128.68,1080.98,47.70,1099.82,24.95,5.53,0.00,0.00
2014-01-07 13:00:00,1070.11,1015.44,46.38,8.29,1145.50,1097.68,47.82,1100.87,26.43,5.35,0.00,0.00
2014-01-07 14:00:00,1009.89,956.00,46.01,7.87,1088.16,1040.72,47.44,1092.92,27.66,5.84,0.00,0.00
2014-01-07 15:00:00,877.72,825.73,45.02,6.97,962.44,916.02,46.42,1075.95,28.56,6.34,0.00,0.00
2014-01-07 16:00:00,683.32,634.43,43.27,5.62,776.58,731.96,44.62,1043.74,27.46,6.39,0.00,0.00
2014-01-07 17:00:00,444.72,400.62,40.15,3.95,545.86,504.46,41.40,984.90,25.92,6.14,0.00,0.00
2014-01-07 18:00:00,96.50,1.53,94.25,0.72,99.74,2.56,97.18,8.62,24.14,5.12,0.00,1.00
2014-01-07 19:00:00,16.16,0.00,16.04,0.12,16.54,0.00,16.54,0.00,21.95,3.68,1.00,0.00
2014-01-07 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.62,2.24,1.00,0.00
2014-01-07 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.04,1.20,1.00,0.00
2014-01-07 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.91,1.97,1.00,0.00
2014-01-07 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.20,1.90,1.00,0.00
2014-01-08 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.34,2.45,1.00,0.00
2014-01-08 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.34,2.47,1.00,0.00
2014-01-08 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.96,2.48,1.00,0.00
2014-01-08 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.70,2.09,1.00,0.00
2014-01-08 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.81,2.11,1.00,0.00
2014-01-08 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.03,2.12,1.00,0.00
2014-01-08 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.38,2.18,1.00,0.00
2014-01-08 07:00:00,43.66,0.45,42.89,0.33,45.58,1.36,44.22,7.28,14.89,1.61,0.00,1.00
2014-01-08 08:00:00,318.25,277.50,37.71,3.04,420.16,381.28,38.88,930.85,17.35,0.46,0.00,0.00
2014-01-08 09:00:00,568.83,522.03,41.99,4.81,665.22,621.92,43.30,1014.25,19.20,2.54,0.00,0.00
2014-01-08 10:00:00,787.43,736.80,44.30,6.33,875.16,829.48,45.68,1058.28,20.70,4.44,0.00,0.00
2014-01-08 11:00:00,952.20,899.13,45.60,7.47,1032.26,985.24,47.02,1082.90,22.56,5.02,0.00,0.00
2014-01-08 12:00:00,1047.76,993.37,46.26,8.13,1122.98,1075.28,47.70,1094.27,24.32,5.32,0.00,0.00
2014-01-08 13:00:00,1067.09,1012.45,46.38,8.26,1141.28,1093.46,47.82,1096.40,25.92,5.29,0.00,0.00
2014-01-08 14:00:00,425.72,9.54,413.02,3.16,436.24,10.38,425.86,10.89,27.30,5.63,0.00,1.00
2014-01-08 15:00:00,248.05,8.25,237.96,1.84,254.50,9.14,245.36,10.73,26.96,5.96,0.00,1.00
2014-01-08 16:00:00,244.06,6.34,235.91,1.81,250.54,7.30,243.24,10.39,26.16,6.59,0.00,1.00
2014-01-08 17:00:00,192.94,4.01,187.49,1.44,198.36,5.04,193.32,9.82,24.57,6.29,0.00,1.00
2014-01-08 18:00:00,47.27,1.54,45.37,0.36,49.34,2.56,46.78,8.59,22.85,5.62,0.00,1.00
2014-01-08 19:00:00,16.26,0.00,16.14,0.12,16.64,0.00,16.64,0.00,20.54,4.20,1.00,0.00
2014-01-08 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.86,2.55,1.00,0.00
2014-01-08 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.26,2.07,1.00,0.00
2014-01-08 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.02,1.49,1.00,0.00
2014-01-08 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.03,1.60,1.00,0.00
2014-01-09 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.64,1.90,1.00,0.00
2014-01-09 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.86,1.74,1.00,0.00
2014-01-09 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,2.23,1.00,0.00
2014-01-09 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.51,1.87,1.00,0.00
2014-01-09 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.32,2.15,1.00,0.00
2014-01-09 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,2.35,1.00,0.00
2014-01-09 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.87,2.06,1.00,0.00
2014-01-09 07:00:00,73.48,43.93,28.36,1.20,165.48,136.24,29.24,738.56,14.19,1.62,0.00,0.00
