DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-20.698975859607856
LONGITUD,-70.1880314633064
ALTURA,29.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2004-01-06 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.19,1.15,1.00,0.00
2004-01-07 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.81,1.40,1.00,0.00
2004-01-07 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.52,1.66,1.00,0.00
2004-01-07 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.48,1.69,1.00,0.00
2004-01-07 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.29,1.38,1.00,0.00
2004-01-07 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.20,1.22,1.00,0.00
2004-01-07 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.65,1.31,1.00,0.00
2004-01-07 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.49,1.50,1.00,0.00
2004-01-07 07:00:00,57.74,0.34,56.92,0.48,60.10,1.22,58.88,6.61,18.49,1.39,0.00,1.00
2004-01-07 08:00:00,297.93,252.54,42.21,3.19,399.66,356.00,43.66,876.29,19.42,2.29,0.00,0.00
2004-01-07 09:00:00,542.28,489.60,47.59,5.10,639.56,590.34,49.22,968.64,20.57,3.96,0.00,0.00
2004-01-07 10:00:00,758.05,700.76,50.54,6.75,846.94,794.66,52.28,1018.38,21.57,5.16,0.00,0.00
2004-01-07 11:00:00,922.81,862.60,52.21,8.00,1003.92,949.92,54.00,1047.02,21.35,5.94,0.00,0.00
2004-01-07 12:00:00,1018.63,956.87,53.04,8.72,1094.62,1039.76,54.86,1059.33,23.50,6.10,0.00,0.00
2004-01-07 13:00:00,1039.64,977.57,53.19,8.88,1114.40,1059.38,55.02,1061.35,23.95,6.15,0.00,0.00
2004-01-07 14:00:00,984.06,922.85,52.75,8.46,1061.64,1007.08,54.56,1053.49,22.54,6.08,0.00,0.00
2004-01-07 15:00:00,857.12,798.04,51.59,7.50,941.10,887.74,53.36,1034.91,21.95,5.95,0.00,0.00
2004-01-07 16:00:00,669.30,613.81,49.42,6.07,761.78,710.66,51.12,1000.32,21.00,5.80,0.00,0.00
2004-01-07 17:00:00,438.41,388.48,45.63,4.29,538.56,491.36,47.20,938.00,20.35,5.34,0.00,0.00
2004-01-07 18:00:00,124.62,1.51,122.09,1.03,128.80,2.52,126.28,8.11,19.91,4.79,0.00,1.00
2004-01-07 19:00:00,19.75,0.00,19.30,0.46,57.10,37.14,19.96,434.81,19.54,3.65,0.00,0.00
2004-01-07 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.25,2.52,1.00,0.00
2004-01-07 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.13,0.97,1.00,0.00
2004-01-07 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.20,0.44,1.00,0.00
2004-01-07 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.10,0.55,1.00,0.00
2004-01-08 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.91,0.83,1.00,0.00
2004-01-08 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.61,1.18,1.00,0.00
2004-01-08 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.36,1.29,1.00,0.00
2004-01-08 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.26,1.37,1.00,0.00
2004-01-08 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.82,1.50,1.00,0.00
2004-01-08 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.04,1.87,1.00,0.00
2004-01-08 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.70,1.85,1.00,0.00
2004-01-08 07:00:00,27.27,0.32,26.72,0.23,28.82,1.18,27.64,6.47,20.89,0.88,0.00,1.00
2004-01-08 08:00:00,190.00,2.48,185.95,1.56,195.84,3.50,192.34,8.66,22.15,0.43,0.00,1.00
2004-01-08 09:00:00,315.81,4.83,308.39,2.59,324.80,5.82,318.98,9.58,23.42,2.44,0.00,1.00
2004-01-08 10:00:00,441.94,8.79,429.53,3.62,454.24,9.96,444.28,12.78,24.58,3.68,0.00,1.00
2004-01-08 11:00:00,277.62,8.51,266.83,2.27,285.36,9.36,276.00,10.33,24.67,4.41,0.00,1.00
2004-01-08 12:00:00,890.70,83.65,799.73,7.32,918.02,90.82,827.20,92.55,25.55,4.94,0.00,1.00
2004-01-08 13:00:00,1088.45,186.44,893.04,8.97,1125.58,201.86,923.72,202.20,25.36,5.42,0.00,1.00
2004-01-08 14:00:00,1080.25,177.72,893.62,8.91,1118.06,193.74,924.32,202.55,24.52,5.76,0.00,1.00
2004-01-08 15:00:00,815.27,57.33,751.23,6.70,840.74,63.70,777.04,74.19,24.25,6.00,0.00,1.00
2004-01-08 16:00:00,563.19,16.14,542.43,4.62,579.72,18.66,561.06,26.23,23.59,6.10,0.00,1.00
2004-01-08 17:00:00,310.65,3.87,304.23,2.55,319.56,4.88,314.68,9.30,22.90,6.08,0.00,1.00
2004-01-08 18:00:00,100.21,1.52,97.86,0.83,103.74,2.52,101.22,8.09,21.94,5.80,0.00,1.00
2004-01-08 19:00:00,19.83,0.00,19.37,0.46,57.26,37.22,20.04,431.35,21.36,4.51,0.00,0.00
2004-01-08 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.03,3.28,1.00,0.00
2004-01-08 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.62,2.45,1.00,0.00
2004-01-08 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.13,1.64,1.00,0.00
2004-01-08 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.62,1.33,1.00,0.00
2004-01-09 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.29,1.04,1.00,0.00
2004-01-09 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.48,1.03,1.00,0.00
2004-01-09 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.15,1.04,1.00,0.00
2004-01-09 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.61,1.19,1.00,0.00
2004-01-09 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.40,1.16,1.00,0.00
2004-01-09 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.82,1.33,1.00,0.00
2004-01-09 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.74,1.08,1.00,0.00
2004-01-09 07:00:00,51.86,0.30,51.12,0.43,54.02,1.14,52.88,6.33,19.81,1.68,0.00,1.00
2004-01-09 08:00:00,140.65,2.44,137.05,1.16,145.20,3.44,141.76,8.55,20.13,1.85,0.00,1.00
